transaction_id,transaction_date,transaction_time,store_id,product_id,customer_id,quantity,unit_price,discount_percent,discount_amount,total_amount,payment_method,channel
TXN00000218,2024-05-21,16:40:00,ST0015,PRD00139,ANONYMOUS,2,62.09,0,0.0,124.18,Credit Card,In-Store
TXN00000219,2023-08-04,09:57:00,ST0030,PRD00114,CUST000618,2,31.91,0,0.0,63.82,Cash,In-Store
TXN00000220,2024-11-06,16:39:00,ST0050,PRD00011,ANONYMOUS,1,186.79,0,0.0,186.79,Gift Card,In-Store
TXN00000221,2023-06-12,17:32:00,ST0018,PRD00042,ANONYMOUS,1,29.27,0,0.0,29.27,Credit Card,In-Store
TXN00000222,2023-08-10,20:44:00,ST0008,PRD00081,ANONYMOUS,2,54.59,0,0.0,109.18,Credit Card,In-Store
TXN00000223,2023-10-02,16:27:00,ST0014,PRD00031,CUST000754,1,48.8,0,0.0,48.8,Credit Card,Online
TXN00000224,2023-07-17,18:19:00,ST0014,PRD00102,CUST000144,1,143.15,50,71.58,71.57,Debit Card,In-Store
TXN00000225,2023-07-30,14:39:00,ST0041,PRD00155,CUST000575,4,121.77,50,243.54,243.54,Debit Card,In-Store
TXN00000226,2024-09-13,09:32:00,ST0014,PRD00127,CUST000870,1,147.46,0,0.0,147.46,Credit Card,In-Store
TXN00000227,2024-08-23,14:27:00,ST0050,PRD00188,CUST000043,1,51.56,0,0.0,51.56,Cash,In-Store
TXN00000228,2024-01-02,20:00:00,ST0015,PRD00132,CUST000433,1,23.36,0,0.0,23.36,Cash,In-Store
TXN00000229,2023-08-07,17:13:00,ST0024,PRD00087,CUST000528,1,178.69,0,0.0,178.69,Debit Card,In-Store
TXN00000230,2024-07-28,15:20:00,ST0050,PRD00026,CUST000888,1,144.89,30,43.47,101.42,Debit Card,In-Store
TXN00000231,2023-07-22,10:28:00,ST0041,PRD00176,ANONYMOUS,1,162.64,20,32.53,130.11,Credit Card,In-Store
TXN00000232,2024-09-07,18:00:00,ST0030,PRD00088,CUST000390,1,55.52,0,0.0,55.52,Debit Card,Online
TXN00000233,2023-10-19,09:04:00,ST0033,PRD00013,CUST000724,1,131.98,0,0.0,131.98,Credit Card,Online
TXN00000234,2023-04-08,14:31:00,ST0034,PRD00109,CUST000479,3,63.77,10,19.13,172.18,Cash,In-Store
TXN00000235,2024-02-07,10:01:00,ST0039,PRD00175,CUST000168,1,139.23,0,0.0,139.23,PayPal,In-Store
TXN00000236,2023-02-18,10:12:00,ST0009,PRD00034,CUST000953,3,100.36,10,30.11,270.97,Credit Card,In-Store
TXN00000237,2024-07-04,13:04:00,ST0004,PRD00096,CUST000069,3,72.64,0,0.0,217.92,Cash,In-Store
TXN00000238,2023-12-04,14:55:00,ST0030,PRD00100,CUST000187,2,61.09,10,12.22,109.96,Cash,In-Store
TXN00000239,2024-08-21,19:31:00,ST0034,PRD00159,CUST000716,2,144.44,0,0.0,288.88,Debit Card,In-Store
TXN00000240,2023-11-26,14:35:00,ST0040,PRD00084,ANONYMOUS,3,192.18,0,0.0,576.54,Debit Card,In-Store
TXN00000241,2024-11-06,09:42:00,ST0015,PRD00026,ANONYMOUS,2,144.89,10,28.98,260.8,Cash,In-Store
TXN00000242,2024-04-24,17:32:00,ST0014,PRD00173,ANONYMOUS,2,99.89,0,0.0,199.78,Debit Card,In-Store
TXN00000243,2023-11-16,14:24:00,ST0010,PRD00180,ANONYMOUS,2,131.83,0,0.0,263.66,Credit Card,Online
TXN00000244,2024-09-27,13:55:00,ST0033,PRD00074,ANONYMOUS,1,101.62,10,10.16,91.46,Cash,In-Store
TXN00000245,2023-05-31,16:42:00,ST0007,PRD00039,CUST000633,1,47.42,0,0.0,47.42,Credit Card,Online
TXN00000246,2023-12-27,15:32:00,ST0046,PRD00028,CUST000291,1,94.07,0,0.0,94.07,Credit Card,In-Store
TXN00000247,2023-02-24,15:12:00,ST0028,PRD00033,ANONYMOUS,1,48.12,10,4.81,43.31,Debit Card,In-Store
TXN00000248,2023-07-13,19:03:00,ST0050,PRD00101,CUST000678,1,29.63,50,14.82,14.81,Credit Card,In-Store
TXN00000249,2023-04-24,13:14:00,ST0004,PRD00013,CUST000326,1,131.98,0,0.0,131.98,Credit Card,Online
TXN00000250,2024-02-06,13:45:00,ST0016,PRD00098,CUST000234,1,129.53,0,0.0,129.53,Credit Card,In-Store
TXN00000251,2023-01-04,19:04:00,ST0042,PRD00171,CUST000953,1,78.07,10,7.81,70.26,Cash,In-Store
TXN00000252,2023-07-11,09:11:00,ST0039,PRD00056,CUST000917,1,32.95,30,9.89,23.06,Credit Card,In-Store
TXN00000253,2023-03-20,12:30:00,ST0001,PRD00127,CUST000800,1,147.46,0,0.0,147.46,Credit Card,In-Store
TXN00000254,2023-02-16,10:06:00,ST0048,PRD00106,CUST000720,2,60.32,0,0.0,120.64,Debit Card,In-Store
TXN00000255,2023-12-10,09:52:00,ST0027,PRD00194,CUST000670,2,49.89,0,0.0,99.78,Credit Card,In-Store
TXN00000256,2023-11-05,15:54:00,ST0043,PRD00172,ANONYMOUS,3,106.8,0,0.0,320.4,Cash,In-Store
TXN00000257,2024-11-06,20:05:00,ST0027,PRD00176,ANONYMOUS,3,162.64,10,48.79,439.13,Credit Card,In-Store
TXN00000258,2024-01-22,19:22:00,ST0019,PRD00194,CUST000617,2,49.89,50,49.89,49.89,Cash,In-Store
TXN00000259,2024-02-05,10:27:00,ST0019,PRD00113,ANONYMOUS,1,141.45,0,0.0,141.45,Debit Card,Online
TXN00000260,2024-08-03,19:09:00,ST0027,PRD00105,ANONYMOUS,4,62.85,0,0.0,251.4,Credit Card,Online
TXN00000261,2024-11-28,13:00:00,ST0020,PRD00199,CUST000418,1,125.7,10,12.57,113.13,Credit Card,Online
TXN00000262,2023-02-11,14:42:00,ST0049,PRD00042,ANONYMOUS,1,29.27,0,0.0,29.27,Cash,In-Store
TXN00000263,2023-02-21,20:17:00,ST0027,PRD00103,CUST000688,1,78.56,0,0.0,78.56,Gift Card,In-Store
TXN00000264,2023-07-21,19:40:00,ST0006,PRD00106,CUST000651,1,60.32,20,12.06,48.26,Credit Card,Online
TXN00000265,2024-03-08,15:43:00,ST0007,PRD00096,CUST000822,1,72.64,0,0.0,72.64,Cash,In-Store
TXN00000266,2024-08-15,10:19:00,ST0014,PRD00093,ANONYMOUS,1,69.85,0,0.0,69.85,Credit Card,Online
TXN00000267,2024-07-12,17:59:00,ST0035,PRD00032,ANONYMOUS,1,111.36,30,33.41,77.95,Debit Card,In-Store
TXN00000268,2024-04-24,09:49:00,ST0039,PRD00150,CUST000634,1,70.22,0,0.0,70.22,PayPal,Online
TXN00000269,2023-04-01,18:56:00,ST0022,PRD00091,CUST000511,3,106.04,0,0.0,318.12,Debit Card,In-Store
TXN00000270,2023-02-24,17:29:00,ST0033,PRD00044,CUST000008,2,92.84,10,18.57,167.11,Debit Card,In-Store
TXN00000271,2023-03-28,09:07:00,ST0007,PRD00120,CUST000400,1,160.29,10,16.03,144.26,Debit Card,In-Store
TXN00000272,2024-12-19,19:40:00,ST0010,PRD00200,CUST000680,1,82.11,0,0.0,82.11,Credit Card,In-Store
TXN00000273,2023-11-05,11:38:00,ST0001,PRD00173,CUST000277,2,99.89,0,0.0,199.78,Cash,In-Store
TXN00000274,2024-06-16,10:19:00,ST0015,PRD00034,CUST000694,1,100.36,10,10.04,90.32,Credit Card,Online
TXN00000275,2024-05-10,18:07:00,ST0017,PRD00194,CUST000844,3,49.89,10,14.97,134.7,PayPal,Online
TXN00000276,2023-05-30,20:44:00,ST0012,PRD00056,CUST000905,2,32.95,0,0.0,65.9,Cash,In-Store
TXN00000277,2024-05-02,15:24:00,ST0020,PRD00033,CUST000677,1,48.12,0,0.0,48.12,Debit Card,In-Store
TXN00000278,2024-04-20,15:00:00,ST0035,PRD00058,ANONYMOUS,2,28.88,10,5.78,51.98,Cash,In-Store
TXN00000279,2023-02-04,20:29:00,ST0037,PRD00014,CUST000488,2,77.17,0,0.0,154.34,Credit Card,In-Store
TXN00000280,2023-01-10,20:33:00,ST0027,PRD00178,CUST000689,3,29.48,10,8.84,79.6,Credit Card,Online
TXN00000281,2024-06-09,11:17:00,ST0010,PRD00127,CUST000769,1,147.46,0,0.0,147.46,Credit Card,In-Store
TXN00000282,2024-02-08,17:49:00,ST0040,PRD00133,CUST000836,1,149.52,0,0.0,149.52,Debit Card,In-Store
TXN00000283,2023-05-13,20:10:00,ST0049,PRD00126,CUST000555,2,64.06,0,0.0,128.12,Cash,In-Store
TXN00000284,2023-04-09,11:46:00,ST0041,PRD00170,CUST000318,2,72.1,0,0.0,144.2,Cash,Online
TXN00000285,2024-03-06,14:38:00,ST0004,PRD00093,ANONYMOUS,3,69.85,0,0.0,209.55,Credit Card,In-Store
TXN00000286,2023-06-28,16:28:00,ST0037,PRD00133,ANONYMOUS,1,149.52,0,0.0,149.52,Cash,In-Store
TXN00000287,2023-08-19,19:42:00,ST0011,PRD00156,CUST000262,1,51.48,0,0.0,51.48,Debit Card,In-Store
TXN00000288,2023-07-28,10:21:00,ST0009,PRD00003,CUST000559,1,122.23,50,61.12,61.11,Credit Card,In-Store
TXN00000289,2024-11-29,16:32:00,ST0043,PRD00176,ANONYMOUS,2,162.64,0,0.0,325.28,Debit Card,In-Store
TXN00000290,2024-01-01,10:36:00,ST0046,PRD00055,CUST000598,2,138.74,30,83.24,194.24,Debit Card,In-Store
TXN00000291,2023-05-11,17:21:00,ST0022,PRD00033,ANONYMOUS,2,48.12,0,0.0,96.24,Cash,In-Store
TXN00000292,2023-08-18,11:18:00,ST0020,PRD00093,CUST000491,2,69.85,0,0.0,139.7,PayPal,In-Store
TXN00000293,2024-07-01,10:37:00,ST0043,PRD00178,CUST000851,1,29.48,0,0.0,29.48,Credit Card,Online
TXN00000294,2023-09-27,09:08:00,ST0003,PRD00121,CUST000277,2,70.28,0,0.0,140.56,PayPal,In-Store
TXN00000295,2024-07-14,20:53:00,ST0025,PRD00021,CUST000110,3,49.14,50,73.71,73.71,PayPal,In-Store
TXN00000296,2023-12-21,09:06:00,ST0034,PRD00027,CUST000659,3,76.61,0,0.0,229.83,Credit Card,In-Store
TXN00000297,2024-05-23,09:49:00,ST0027,PRD00155,CUST000312,1,121.77,0,0.0,121.77,PayPal,In-Store
TXN00000298,2024-07-01,20:08:00,ST0030,PRD00007,CUST000085,2,47.31,30,28.39,66.23,Debit Card,Online
TXN00000299,2024-12-19,14:27:00,ST0009,PRD00040,CUST000847,1,164.41,0,0.0,164.41,Credit Card,In-Store
TXN00000300,2023-09-01,09:55:00,ST0049,PRD00004,CUST000736,1,140.31,0,0.0,140.31,Gift Card,In-Store
TXN00000301,2023-02-28,18:41:00,ST0009,PRD00157,ANONYMOUS,1,46.5,0,0.0,46.5,Credit Card,In-Store
TXN00000302,2023-10-27,17:13:00,ST0033,PRD00171,CUST000904,1,78.07,0,0.0,78.07,Cash,Online
TXN00000303,2024-12-23,13:55:00,ST0027,PRD00083,CUST000417,2,114.84,0,0.0,229.68,Debit Card,In-Store
TXN00000304,2024-06-23,20:39:00,ST0024,PRD00192,CUST000090,3,134.76,0,0.0,404.28,PayPal,Online
TXN00000305,2023-10-14,20:52:00,ST0009,PRD00185,CUST000756,1,131.63,0,0.0,131.63,Cash,In-Store
TXN00000306,2023-02-06,13:17:00,ST0037,PRD00163,CUST000032,3,75.39,10,22.62,203.55,Debit Card,Online
TXN00000307,2023-11-04,15:24:00,ST0006,PRD00021,CUST000841,3,49.14,10,14.74,132.68,Credit Card,Online
TXN00000308,2023-02-15,09:34:00,ST0030,PRD00072,CUST000729,1,118.45,0,0.0,118.45,Debit Card,In-Store
TXN00000309,2023-01-27,14:46:00,ST0025,PRD00097,CUST000812,3,114.94,10,34.48,310.34,Debit Card,Online
TXN00000310,2024-03-13,17:29:00,ST0004,PRD00038,CUST000999,2,138.1,0,0.0,276.2,PayPal,Online
TXN00000311,2024-08-09,12:08:00,ST0043,PRD00096,ANONYMOUS,2,72.64,10,14.53,130.75,Credit Card,In-Store
TXN00000312,2023-10-15,15:02:00,ST0019,PRD00028,CUST000744,3,94.07,0,0.0,282.21,Credit Card,In-Store
TXN00000313,2024-01-06,13:54:00,ST0018,PRD00005,ANONYMOUS,1,137.0,50,68.5,68.5,Debit Card,In-Store
TXN00000314,2024-03-30,17:13:00,ST0037,PRD00004,CUST000492,2,140.31,10,28.06,252.56,Debit Card,Online
TXN00000315,2023-03-01,16:11:00,ST0006,PRD00101,CUST000754,1,29.63,0,0.0,29.63,Gift Card,In-Store
TXN00000316,2023-10-10,19:03:00,ST0041,PRD00044,CUST000238,1,92.84,0,0.0,92.84,PayPal,In-Store
TXN00000317,2023-04-28,20:14:00,ST0012,PRD00180,CUST000796,2,131.83,0,0.0,263.66,Cash,In-Store
TXN00000318,2023-09-23,10:32:00,ST0002,PRD00127,CUST000072,4,147.46,0,0.0,589.84,Credit Card,Online
TXN00000319,2023-04-26,15:56:00,ST0017,PRD00078,CUST000508,1,81.73,10,8.17,73.56,Cash,In-Store
TXN00000320,2023-05-27,13:39:00,ST0050,PRD00129,CUST000559,1,103.12,0,0.0,103.12,Credit Card,In-Store
TXN00000321,2023-06-14,14:32:00,ST0020,PRD00059,CUST000038,1,25.97,0,0.0,25.97,Debit Card,In-Store
TXN00000322,2023-08-09,19:05:00,ST0049,PRD00011,CUST000203,1,186.79,10,18.68,168.11,Debit Card,In-Store
TXN00000323,2023-08-18,17:51:00,ST0048,PRD00196,CUST000739,1,36.58,0,0.0,36.58,Debit Card,In-Store
TXN00000324,2024-09-13,13:58:00,ST0043,PRD00185,CUST000370,1,131.63,0,0.0,131.63,Debit Card,In-Store
TXN00000325,2023-12-03,15:23:00,ST0028,PRD00087,CUST000159,1,178.69,0,0.0,178.69,Credit Card,In-Store
TXN00000326,2023-12-27,15:14:00,ST0005,PRD00129,CUST000834,1,103.12,0,0.0,103.12,Credit Card,In-Store
TXN00000327,2024-07-04,10:26:00,ST0034,PRD00055,CUST000395,1,138.74,20,27.75,110.99,Credit Card,Online
TXN00000328,2024-06-01,09:10:00,ST0048,PRD00175,CUST000271,4,139.23,0,0.0,556.92,PayPal,In-Store
TXN00000329,2024-03-04,09:44:00,ST0046,PRD00168,CUST000174,1,67.58,0,0.0,67.58,Debit Card,In-Store
TXN00000330,2023-03-16,17:15:00,ST0043,PRD00138,CUST000487,1,134.12,0,0.0,134.12,Credit Card,In-Store
TXN00000331,2023-05-02,14:28:00,ST0025,PRD00038,CUST000075,1,138.1,0,0.0,138.1,Debit Card,Online
TXN00000332,2024-10-07,20:49:00,ST0035,PRD00106,CUST000970,1,60.32,0,0.0,60.32,Debit Card,In-Store
TXN00000333,2023-06-05,11:32:00,ST0049,PRD00131,CUST000622,2,68.35,10,13.67,123.03,Credit Card,In-Store
TXN00000334,2023-04-10,15:20:00,ST0041,PRD00122,ANONYMOUS,1,115.56,10,11.56,104.0,Credit Card,In-Store
TXN00000335,2023-05-27,13:10:00,ST0015,PRD00155,CUST000790,1,121.77,0,0.0,121.77,Cash,In-Store
TXN00000336,2023-10-22,10:59:00,ST0037,PRD00084,CUST000397,1,192.18,0,0.0,192.18,Gift Card,In-Store
TXN00000337,2024-11-13,09:57:00,ST0007,PRD00078,CUST000697,1,81.73,0,0.0,81.73,Cash,In-Store
TXN00000338,2023-01-07,17:08:00,ST0002,PRD00131,CUST000782,2,68.35,30,41.01,95.69,Debit Card,Online
TXN00000339,2023-10-30,11:17:00,ST0008,PRD00158,CUST000678,3,68.98,0,0.0,206.94,Cash,In-Store
TXN00000340,2023-12-29,19:47:00,ST0016,PRD00026,CUST000696,2,144.89,0,0.0,289.78,Credit Card,In-Store
TXN00000341,2024-12-24,17:42:00,ST0003,PRD00155,ANONYMOUS,2,121.77,0,0.0,243.54,Cash,In-Store
TXN00000342,2024-10-11,11:31:00,ST0017,PRD00055,CUST000304,2,138.74,0,0.0,277.48,Credit Card,In-Store
TXN00000343,2024-05-23,16:35:00,ST0014,PRD00029,CUST000293,1,185.56,0,0.0,185.56,Credit Card,In-Store
TXN00000344,2024-12-28,16:33:00,ST0034,PRD00097,CUST000869,1,114.94,0,0.0,114.94,Debit Card,In-Store
TXN00000345,2023-11-04,17:30:00,ST0020,PRD00173,CUST000868,3,99.89,10,29.97,269.7,Debit Card,In-Store
TXN00000346,2023-04-09,10:11:00,ST0020,PRD00150,CUST000454,1,70.22,0,0.0,70.22,Debit Card,Online
TXN00000347,2023-11-23,19:15:00,ST0027,PRD00140,CUST000666,2,101.24,10,20.25,182.23,Debit Card,In-Store
TXN00000348,2023-10-25,14:26:00,ST0015,PRD00147,ANONYMOUS,1,84.65,0,0.0,84.65,Credit Card,Online
TXN00000349,2024-03-28,09:19:00,ST0018,PRD00019,CUST000302,1,75.71,0,0.0,75.71,Debit Card,Online
TXN00000350,2024-02-24,18:39:00,ST0011,PRD00191,CUST000862,1,137.64,0,0.0,137.64,PayPal,In-Store
TXN00000351,2023-05-13,17:04:00,ST0002,PRD00008,CUST000131,2,31.01,0,0.0,62.02,PayPal,In-Store
TXN00000352,2024-06-15,12:18:00,ST0045,PRD00076,CUST000734,1,72.1,10,7.21,64.89,PayPal,In-Store
TXN00000353,2024-01-18,17:06:00,ST0015,PRD00198,CUST000020,1,89.18,0,0.0,89.18,Debit Card,Online
TXN00000354,2024-05-11,20:07:00,ST0020,PRD00109,ANONYMOUS,1,63.77,0,0.0,63.77,Cash,Online
TXN00000355,2024-11-02,20:53:00,ST0019,PRD00028,ANONYMOUS,2,94.07,10,18.81,169.33,Cash,In-Store
TXN00000356,2023-04-08,20:01:00,ST0033,PRD00075,CUST000431,3,103.12,0,0.0,309.36,Credit Card,In-Store
TXN00000357,2023-10-08,15:05:00,ST0007,PRD00097,CUST000792,2,114.94,10,22.99,206.89,Credit Card,In-Store
TXN00000358,2024-02-21,16:46:00,ST0040,PRD00103,CUST000730,1,78.56,0,0.0,78.56,Credit Card,Online
TXN00000359,2024-01-17,16:23:00,ST0007,PRD00162,CUST000036,2,165.74,30,99.44,232.04,Debit Card,Online
TXN00000360,2024-07-30,11:13:00,ST0022,PRD00120,ANONYMOUS,1,160.29,0,0.0,160.29,Cash,Online
TXN00000361,2024-08-30,16:16:00,ST0010,PRD00144,CUST000651,1,61.5,0,0.0,61.5,Cash,Online
TXN00000362,2023-11-15,13:44:00,ST0010,PRD00013,CUST000772,2,131.98,10,26.4,237.56,PayPal,In-Store
TXN00000363,2024-07-29,20:30:00,ST0045,PRD00176,CUST000895,2,162.64,10,32.53,292.75,Credit Card,In-Store
TXN00000364,2023-04-18,20:07:00,ST0005,PRD00133,ANONYMOUS,1,149.52,0,0.0,149.52,Cash,In-Store
TXN00000365,2023-07-22,17:31:00,ST0008,PRD00013,CUST000680,2,131.98,10,26.4,237.56,Debit Card,In-Store
TXN00000366,2024-07-14,19:17:00,ST0001,PRD00107,ANONYMOUS,2,107.11,20,42.84,171.38,Debit Card,In-Store
TXN00000367,2024-09-21,20:23:00,ST0048,PRD00065,ANONYMOUS,3,44.71,0,0.0,134.13,Debit Card,In-Store
TXN00000368,2024-04-28,15:11:00,ST0025,PRD00049,ANONYMOUS,2,37.02,10,7.4,66.64,Cash,In-Store
TXN00000369,2024-04-26,14:06:00,ST0001,PRD00113,CUST000275,1,141.45,0,0.0,141.45,Credit Card,In-Store
TXN00000370,2024-10-01,09:59:00,ST0011,PRD00024,CUST000762,1,109.77,0,0.0,109.77,Credit Card,In-Store
TXN00000371,2023-10-09,19:42:00,ST0035,PRD00112,CUST000554,1,88.56,0,0.0,88.56,Debit Card,In-Store
TXN00000372,2023-03-21,17:37:00,ST0007,PRD00081,CUST000362,1,54.59,0,0.0,54.59,Cash,Online
TXN00000373,2023-12-05,09:50:00,ST0049,PRD00101,CUST000847,1,29.63,10,2.96,26.67,Credit Card,In-Store
TXN00000374,2023-08-10,09:08:00,ST0010,PRD00056,ANONYMOUS,1,32.95,0,0.0,32.95,Credit Card,Online
TXN00000375,2024-03-11,15:49:00,ST0024,PRD00109,CUST000163,2,63.77,0,0.0,127.54,Debit Card,Online
TXN00000376,2024-12-24,19:53:00,ST0022,PRD00185,CUST000116,1,131.63,0,0.0,131.63,Gift Card,In-Store
TXN00000377,2024-12-29,17:57:00,ST0035,PRD00200,CUST000961,1,82.11,0,0.0,82.11,Debit Card,Online
TXN00000378,2024-10-29,12:39:00,ST0002,PRD00130,CUST000923,1,36.4,0,0.0,36.4,Debit Card,In-Store
TXN00000379,2024-01-27,13:21:00,ST0001,PRD00076,CUST000722,1,72.1,10,7.21,64.89,Cash,In-Store
TXN00000380,2024-01-13,15:02:00,ST0042,PRD00005,CUST000055,4,137.0,20,109.6,438.4,Debit Card,In-Store
TXN00000381,2023-10-08,16:47:00,ST0048,PRD00010,CUST000649,2,110.52,10,22.1,198.94,Credit Card,In-Store
TXN00000382,2023-02-09,10:03:00,ST0010,PRD00070,CUST000179,1,150.8,0,0.0,150.8,Credit Card,Online
TXN00000383,2024-10-14,20:01:00,ST0024,PRD00032,CUST000382,2,111.36,0,0.0,222.72,Debit Card,In-Store
TXN00000384,2024-11-19,19:25:00,ST0024,PRD00068,CUST000804,2,145.17,0,0.0,290.34,Credit Card,Online
TXN00000385,2024-11-14,10:11:00,ST0005,PRD00075,CUST000686,2,103.12,0,0.0,206.24,Debit Card,Online
TXN00000386,2023-02-15,17:22:00,ST0014,PRD00180,CUST000874,1,131.83,0,0.0,131.83,Credit Card,In-Store
TXN00000387,2023-12-16,10:11:00,ST0006,PRD00165,ANONYMOUS,2,27.68,0,0.0,55.36,Cash,In-Store
TXN00000388,2024-08-28,20:15:00,ST0002,PRD00068,CUST000298,2,145.17,0,0.0,290.34,Credit Card,In-Store
TXN00000389,2024-11-28,11:36:00,ST0014,PRD00047,CUST000518,2,31.44,0,0.0,62.88,Cash,In-Store
TXN00000390,2024-02-28,16:16:00,ST0014,PRD00100,CUST000241,1,61.09,0,0.0,61.09,Credit Card,In-Store
TXN00000391,2024-05-16,19:53:00,ST0028,PRD00126,CUST000717,1,64.06,10,6.41,57.65,Debit Card,In-Store
TXN00000392,2023-02-07,15:22:00,ST0049,PRD00136,ANONYMOUS,3,124.47,0,0.0,373.41,Gift Card,In-Store
TXN00000393,2023-08-01,12:16:00,ST0042,PRD00198,CUST000370,1,89.18,0,0.0,89.18,Credit Card,In-Store
TXN00000394,2024-04-23,18:20:00,ST0008,PRD00184,CUST000252,1,38.21,10,3.82,34.39,Cash,In-Store
TXN00000395,2024-07-31,09:10:00,ST0049,PRD00011,CUST000146,1,186.79,20,37.36,149.43,PayPal,Online
TXN00000396,2024-05-01,11:48:00,ST0007,PRD00072,CUST000423,1,118.45,0,0.0,118.45,Credit Card,In-Store
TXN00000397,2024-03-25,14:38:00,ST0039,PRD00156,CUST000651,2,51.48,0,0.0,102.96,Credit Card,In-Store
TXN00000398,2024-05-09,13:36:00,ST0022,PRD00014,CUST000321,2,77.17,0,0.0,154.34,Credit Card,Online
TXN00000399,2024-08-30,18:48:00,ST0042,PRD00065,CUST000822,1,44.71,0,0.0,44.71,Gift Card,In-Store
TXN00000400,2023-05-14,11:29:00,ST0004,PRD00031,CUST000191,2,48.8,0,0.0,97.6,Credit Card,In-Store
TXN00000401,2024-11-05,15:05:00,ST0012,PRD00109,CUST000251,1,63.77,0,0.0,63.77,PayPal,In-Store
TXN00000402,2023-06-07,19:25:00,ST0028,PRD00003,CUST000477,2,122.23,0,0.0,244.46,Credit Card,In-Store
TXN00000403,2024-04-28,11:25:00,ST0039,PRD00091,CUST000137,2,106.04,10,21.21,190.87,Cash,In-Store
TXN00000404,2023-10-17,18:01:00,ST0035,PRD00139,CUST000480,2,62.09,10,12.42,111.76,Debit Card,In-Store
TXN00000405,2024-09-15,15:58:00,ST0017,PRD00131,CUST000686,1,68.35,0,0.0,68.35,Debit Card,In-Store
TXN00000406,2024-10-23,14:24:00,ST0041,PRD00074,ANONYMOUS,1,101.62,0,0.0,101.62,Credit Card,In-Store
TXN00000407,2024-03-11,15:11:00,ST0022,PRD00138,CUST000662,1,134.12,0,0.0,134.12,Credit Card,In-Store
TXN00000408,2024-02-12,15:51:00,ST0007,PRD00166,CUST000479,2,224.43,0,0.0,448.86,Debit Card,In-Store
TXN00000409,2023-06-14,19:25:00,ST0048,PRD00180,CUST000623,1,131.83,0,0.0,131.83,Credit Card,Online
TXN00000410,2023-02-25,20:21:00,ST0018,PRD00040,CUST000618,1,164.41,0,0.0,164.41,Debit Card,In-Store
TXN00000411,2023-04-25,14:59:00,ST0035,PRD00189,CUST000928,2,82.34,0,0.0,164.68,Cash,In-Store
TXN00000412,2023-07-22,16:29:00,ST0039,PRD00156,ANONYMOUS,2,51.48,20,20.59,82.37,Cash,In-Store
TXN00000413,2023-02-21,09:34:00,ST0028,PRD00093,CUST000930,2,69.85,0,0.0,139.7,Debit Card,In-Store
TXN00000414,2023-07-03,14:46:00,ST0034,PRD00007,CUST000410,1,47.31,0,0.0,47.31,Debit Card,In-Store
TXN00000415,2024-06-28,11:40:00,ST0017,PRD00069,ANONYMOUS,2,134.62,0,0.0,269.24,Cash,Online
TXN00000416,2024-03-17,14:23:00,ST0027,PRD00164,CUST000332,3,147.12,10,44.14,397.22,Cash,In-Store
TXN00000417,2023-05-31,20:19:00,ST0007,PRD00134,CUST000116,2,125.36,0,0.0,250.72,PayPal,Online
TXN00000418,2024-02-15,18:16:00,ST0018,PRD00027,CUST000591,1,76.61,0,0.0,76.61,Debit Card,In-Store
TXN00000419,2024-09-22,15:17:00,ST0017,PRD00018,CUST000651,2,106.94,0,0.0,213.88,Debit Card,In-Store
TXN00000420,2023-10-11,15:13:00,ST0003,PRD00143,CUST000934,1,27.78,0,0.0,27.78,Credit Card,In-Store
TXN00000421,2024-02-29,12:01:00,ST0019,PRD00098,CUST000874,2,129.53,0,0.0,259.06,Cash,In-Store
TXN00000422,2023-08-15,16:59:00,ST0020,PRD00164,CUST000874,1,147.12,0,0.0,147.12,Credit Card,In-Store
TXN00000423,2023-12-18,20:10:00,ST0027,PRD00158,ANONYMOUS,1,68.98,10,6.9,62.08,Credit Card,Online
TXN00000424,2023-09-19,20:33:00,ST0048,PRD00027,CUST000765,1,76.61,0,0.0,76.61,Cash,In-Store
TXN00000425,2023-11-08,11:39:00,ST0024,PRD00162,CUST000043,1,165.74,0,0.0,165.74,Debit Card,In-Store
TXN00000426,2024-08-01,17:08:00,ST0002,PRD00103,CUST000675,1,78.56,0,0.0,78.56,Credit Card,Online
TXN00000427,2024-09-13,11:55:00,ST0008,PRD00032,CUST000290,3,111.36,0,0.0,334.08,Debit Card,In-Store
TXN00000428,2024-02-15,14:40:00,ST0027,PRD00081,CUST000824,1,54.59,0,0.0,54.59,Credit Card,In-Store
TXN00000429,2024-11-11,16:48:00,ST0024,PRD00178,CUST000540,2,29.48,0,0.0,58.96,PayPal,Online
TXN00000430,2023-10-21,17:53:00,ST0037,PRD00063,CUST000241,3,33.85,10,10.16,91.39,Credit Card,In-Store
TXN00000431,2024-04-20,19:01:00,ST0007,PRD00136,CUST000570,2,124.47,10,24.89,224.05,Credit Card,In-Store
TXN00000432,2023-05-22,12:10:00,ST0042,PRD00027,CUST000560,2,76.61,0,0.0,153.22,Credit Card,Online
TXN00000433,2024-12-01,12:54:00,ST0028,PRD00008,CUST000897,1,31.01,10,3.1,27.91,Debit Card,In-Store
TXN00000434,2024-04-13,13:04:00,ST0017,PRD00069,CUST000987,1,134.62,0,0.0,134.62,Credit Card,In-Store
TXN00000435,2023-07-31,16:32:00,ST0039,PRD00091,CUST000604,1,106.04,10,10.6,95.44,Debit Card,In-Store
TXN00000436,2024-09-10,19:43:00,ST0011,PRD00091,CUST000107,2,106.04,0,0.0,212.08,Debit Card,Online
